adopter,state,bill_win,bill_sum,cf,income,educ,sqft,kids,n_peo,age,retire,party
Non-adopter,California,38,63,0.185442682,62500,Graduate Degree,"(1500,2000]",1,2,44,0,Republican
Non-adopter,California,63,88,0.185442682,125000,Graduate Degree,"(3000,4000]",1,2,45,0,Democrat
Non-adopter,New York,88,125,0.144799344,125000,Some College,"(1000,1500]",1,2,37,0,Independent
Non-adopter,New York,180,200,0.136167158,62500,Bachelor Degree,"(1500,2000]",0,4,27,0,Democrat
Non-adopter,California,225,250,0.181662272,62500,Bachelor Degree,"(2000,3000]",0,3,57,1,Democrat
Non-adopter,New Jersey,38,63,0.1418903,62500,Some College,"(2000,3000]",0,2,58,0,Independent
Non-adopter,California,200,450,0.192908626,62500,Bachelor Degree,"(2000,3000]",0,2,31,0,Democrat
Non-adopter,New Jersey,125,125,0.141535368,37500,Some College,"(2000,3000]",0,2,88,1,Democrat
Non-adopter,New York,325,450,0.144799344,125000,High School or Less,"(4000,5000+]",0,2,66,1,Independent
Non-adopter,New Jersey,225,175,0.144940869,62500,Some College,"(1500,2000]",0,1,71,1,Independent
Non-adopter,New York,175,125,0.143482328,125000,Graduate Degree,"(4000,5000+]",0,1,92,1,Independent
Non-adopter,Arizona,88,125,0.184697327,37500,Graduate Degree,"(2000,3000]",0,2,66,0,Democrat
Non-adopter,New York,225,175,0.127646949,87500,Some College,"(1000,1500]",0,3,58,0,Independent
Non-adopter,New York,120,90,0.137899364,87500,Some College,"(1500,2000]",0,2,26,0,Independent
Non-adopter,Arizona,63,225,0.184697327,62500,Some College,"(1000,1500]",0,1,50,0,Republican
Non-adopter,California,88,63,0.18700047,125000,Some College,"(1000,1500]",0,2,53,1,Republican
Non-adopter,New Jersey,125,275,0.138040129,87500,Graduate Degree,"(1500,2000]",0,2,65,1,Independent
Non-adopter,New Jersey,225,325,0.138040129,125000,Some College,"(2000,3000]",0,4,62,1,Republican
Non-adopter,Arizona,88,88,0.191942442,87500,High School or Less,"(1500,2000]",0,2,53,1,Independent
Non-adopter,California,125,175,0.175098528,250000,Graduate Degree,"(2000,3000]",0,2,70,0,Democrat
Non-adopter,New Jersey,225,225,0.142518215,125000,Graduate Degree,"(2000,3000]",0,2,58,0,Democrat
Non-adopter,Arizona,20,155,0.199905379,87500,Bachelor Degree,"(1500,2000]",0,2,62,1,Independent
Non-adopter,Arizona,125,125,0.184697327,62500,High School or Less,"(1000,1500]",0,2,25,0,Independent
Non-adopter,New Jersey,88,88,0.150491191,125000,Bachelor Degree,"(2000,3000]",0,2,55,0,Democrat
Non-adopter,California,108,190,0.18700047,350000,Graduate Degree,"(1500,2000]",0,2,25,0,Independent
Non-adopter,California,63,38,0.165959732,175000,Some College,"(2000,3000]",0,4,54,0,Democrat
Non-adopter,Arizona,144,144,0.184697327,87500,Bachelor Degree,"(1000,1500]",0,2,52,0,Democrat
Non-adopter,New Jersey,250,250,0.145694684,125000,Some College,"(4000,5000+]",1,2,43,0,Republican
Non-adopter,Arizona,125,175,0.184697327,17500,Some College,"(1000,1500]",0,1,54,0,Republican
Non-adopter,California,38,18,0.169903199,37500,Some College,"(1000,1500]",0,2,56,0,Independent
Non-adopter,New Jersey,80,200,0.144642435,87500,Some College,"(1500,2000]",1,2,55,0,Republican
Non-adopter,California,75,100,0.169954729,87500,Bachelor Degree,"(2000,3000]",0,2,65,1,Independent
Non-adopter,Arizona,88,325,0.184697327,62500,Graduate Degree,"(2000,3000]",0,2,63,0,Democrat
Non-adopter,New Jersey,125,63,0.138040129,87500,Bachelor Degree,"(0,1000]",0,1,45,0,Republican
Non-adopter,New Jersey,450,450,0.14218588,125000,Graduate Degree,"(3000,4000]",0,4,62,0,Independent
Non-adopter,California,88,63,0.17088196,87500,Some College,"(1500,2000]",0,2,70,1,Democrat
Non-adopter,California,88,88,0.169027499,37500,High School or Less,"(1000,1500]",0,1,54,0,Republican
Non-adopter,Arizona,38,38,0.201207263,37500,Bachelor Degree,"(1000,1500]",0,1,65,1,Democrat
Non-adopter,Arizona,200,200,0.199905379,125000,Graduate Degree,"(2000,3000]",0,2,66,0,Democrat
Non-adopter,New Jersey,63,175,0.141645432,175000,Graduate Degree,"(3000,4000]",0,2,65,1,Republican
Non-adopter,California,175,175,0.181662272,62500,Some College,"(1500,2000]",0,2,79,1,Republican
Non-adopter,New York,225,225,0.144799344,62500,Graduate Degree,"(1000,1500]",0,1,51,0,Republican
Non-adopter,New York,38,38,0.123941711,37500,High School or Less,"(1000,1500]",0,3,44,0,Republican
Non-adopter,New Jersey,175,125,0.150491191,37500,Graduate Degree,"(1000,1500]",0,1,63,1,Independent
Non-adopter,California,200,350,0.182302849,17500,Some College,"(1500,2000]",1,4,54,0,Independent
Non-adopter,Arizona,63,125,0.184697327,87500,Graduate Degree,"(2000,3000]",0,2,59,1,Independent
Non-adopter,New York,125,88,0.144799344,37500,High School or Less,"(1000,1500]",0,2,80,1,Republican
Non-adopter,New Jersey,700,300,0.139606699,250000,Bachelor Degree,"(2000,3000]",1,4,38,0,Independent
Non-adopter,New York,175,175,0.134287538,125000,Bachelor Degree,"(2000,3000]",1,2,33,0,Independent
Non-adopter,New York,63,63,0.14287465,87500,Graduate Degree,"(2000,3000]",0,1,69,0,Independent
Non-adopter,Arizona,230,350,0.199905379,87500,Some College,"(2000,3000]",0,2,75,1,Independent
Non-adopter,New Jersey,250,150,0.141664029,37500,Some College,"(1500,2000]",1,1,31,0,Republican
Non-adopter,New York,125,125,0.130458995,125000,Some College,"(2000,3000]",0,2,68,1,Republican
Non-adopter,California,38,38,0.174116604,125000,Graduate Degree,"(2000,3000]",0,2,73,1,Independent
Non-adopter,New York,140,225,0.130019787,87500,Some College,"(1500,2000]",1,2,43,0,Independent
Non-adopter,New York,88,88,0.130458995,87500,Graduate Degree,"(1500,2000]",0,1,60,1,Democrat
Non-adopter,New York,250,300,0.141829227,125000,Bachelor Degree,"(1000,1500]",1,4,30,0,Independent
Non-adopter,New Jersey,135,590,0.141458314,175000,Some College,"(4000,5000+]",0,2,50,0,Republican
Non-adopter,Arizona,38,125,0.199905379,17500,Bachelor Degree,"(1500,2000]",0,1,64,0,Democrat
Non-adopter,New York,275,225,0.144799344,175000,Graduate Degree,"(2000,3000]",0,2,78,1,Democrat
Non-adopter,California,88,175,0.185442682,87500,Some College,"(1000,1500]",0,3,58,0,Republican
Non-adopter,New York,88,88,0.130458995,37500,Graduate Degree,"(1500,2000]",0,1,70,1,Independent
Non-adopter,New York,125,88,0.133281096,87500,Some College,"(0,1000]",1,3,40,0,Independent
Non-adopter,New York,70,125,0.137866209,125000,Some College,"(2000,3000]",0,2,61,0,Independent
Non-adopter,New Jersey,63,125,0.144911203,87500,High School or Less,"(1000,1500]",0,4,47,0,Independent
Non-adopter,New Jersey,88,88,0.142684383,37500,Some College,"(2000,3000]",0,3,69,1,Republican
Non-adopter,New York,175,175,0.143482328,62500,Graduate Degree,"(2000,3000]",0,2,60,0,Democrat
Non-adopter,New Jersey,400,550,0.141621756,87500,Graduate Degree,"(1500,2000]",1,2,24,0,Democrat
Non-adopter,New York,60,80,0.13648607,125000,Bachelor Degree,"(1000,1500]",1,2,29,0,Republican
Non-adopter,New Jersey,215,215,0.144970535,87500,Graduate Degree,"(1500,2000]",1,2,40,0,Independent
Non-adopter,California,225,225,0.173676259,37500,High School or Less,"(1000,1500]",1,3,51,0,Republican
Non-adopter,New Jersey,125,275,0.141104985,87500,High School or Less,"(2000,3000]",1,2,54,1,Democrat
Non-adopter,Arizona,88,275,0.184697327,87500,Graduate Degree,"(0,1000]",0,1,43,0,Democrat
Non-adopter,New York,275,125,0.132567994,175000,Some College,"(2000,3000]",1,4,20,0,Independent
Non-adopter,New York,175,175,0.137172145,37500,Some College,"(1500,2000]",0,2,43,0,Independent
Non-adopter,New York,350,350,0.134562822,17500,Some College,"(3000,4000]",0,3,29,0,Republican
Non-adopter,California,175,225,0.177295933,125000,Some College,"(2000,3000]",1,2,31,0,Democrat
Non-adopter,Arizona,225,225,0.184697327,87500,Some College,"(2000,3000]",1,2,53,0,Democrat
Non-adopter,Arizona,125,175,0.184697327,125000,Some College,"(2000,3000]",0,2,54,0,Democrat
Non-adopter,New Jersey,175,275,0.142714095,17500,Some College,"(1500,2000]",0,2,50,0,Independent
Non-adopter,California,200,175,0.177233077,62500,Bachelor Degree,"(1500,2000]",0,2,67,0,Independent
Non-adopter,Arizona,175,275,0.184697327,87500,Bachelor Degree,"(1500,2000]",1,2,42,0,Republican
Non-adopter,Arizona,88,175,0.184697327,125000,Graduate Degree,"(2000,3000]",0,1,76,1,Republican
Non-adopter,New York,225,125,0.138216355,37500,Some College,"(1500,2000]",0,1,57,0,Republican
Adopter,Arizona,150,250,0.184697327,37500,Some College,"(1500,2000]",0,2,66,1,Republican
Non-adopter,California,63,88,0.171995282,87500,Graduate Degree,"(2000,3000]",0,2,61,0,Independent
Non-adopter,California,225,325,0.185442682,87500,Bachelor Degree,"(1000,1500]",0,1,38,0,Democrat
Non-adopter,Arizona,63,125,0.199905379,62500,Bachelor Degree,"(1000,1500]",0,2,77,1,Independent
Non-adopter,California,175,63,0.194651838,37500,Some College,"(1000,1500]",1,4,28,0,Independent
Non-adopter,New York,125,225,0.136928697,37500,High School or Less,"(2000,3000]",1,2,35,0,Republican
Non-adopter,California,120,100,0.171184243,250000,Graduate Degree,"(4000,5000+]",1,3,57,0,Republican
Non-adopter,New York,88,88,0.144799344,17500,High School or Less,"(1500,2000]",0,1,67,1,Democrat
Non-adopter,New York,275,225,0.132190847,17500,Some College,"(1000,1500]",1,3,41,0,Independent
Non-adopter,New Jersey,285,199,0.147471945,37500,Bachelor Degree,"(1000,1500]",1,2,31,0,Independent
Non-adopter,New Jersey,125,225,0.139606699,125000,Bachelor Degree,"(2000,3000]",1,2,37,0,Republican
Non-adopter,New York,300,250,0.138216355,175000,Some College,"(2000,3000]",0,2,67,1,Independent
Non-adopter,New Jersey,380,350,0.141458314,175000,Graduate Degree,"(1500,2000]",1,2,36,0,Republican
Non-adopter,New Jersey,150,200,0.143531422,62500,Bachelor Degree,"(1000,1500]",1,2,41,0,Democrat
Adopter,Arizona,35,250,0.184697327,125000,Graduate Degree,"(2000,3000]",0,2,62,1,Independent
Non-adopter,New Jersey,125,375,0.14192373,87500,Graduate Degree,"(1000,1500]",1,2,31,0,Independent
Non-adopter,California,63,63,0.169027499,87500,Bachelor Degree,"(1000,1500]",0,2,42,0,Democrat
Non-adopter,New Jersey,100,215,0.143531422,62500,Bachelor Degree,"(3000,4000]",1,2,51,0,Democrat
Non-adopter,New Jersey,63,175,0.147471945,125000,Some College,"(2000,3000]",0,1,58,1,Independent
Non-adopter,New York,125,125,0.14287465,250000,Graduate Degree,"(3000,4000]",0,2,58,0,Independent
Non-adopter,New York,380,300,0.136007146,125000,Some College,"(1500,2000]",1,3,20,0,Republican
Non-adopter,New York,175,125,0.132071658,37500,High School or Less,"(1000,1500]",0,2,67,1,Republican
Non-adopter,Arizona,63,375,0.191768928,37500,Some College,"(1500,2000]",1,2,25,0,Independent
Non-adopter,Arizona,125,275,0.184697327,175000,Some College,"(2000,3000]",1,2,41,0,Independent
Adopter,Arizona,80,400,0.198840528,125000,Some College,"(2000,3000]",1,2,51,0,Democrat
Non-adopter,New York,215,100,0.13648607,87500,Bachelor Degree,"(1500,2000]",1,1,29,0,Democrat
Non-adopter,New York,110,150,0.13648607,87500,Bachelor Degree,"(0,1000]",1,2,30,0,Democrat
Non-adopter,New Jersey,100,200,0.14192373,87500,Bachelor Degree,"(3000,4000]",0,2,27,0,Independent
Non-adopter,California,63,63,0.170898917,37500,Some College,"(1500,2000]",0,2,69,1,Independent
Non-adopter,New Jersey,120,120,0.141812924,87500,High School or Less,"(3000,4000]",1,2,25,0,Independent
Non-adopter,California,35,80,0.169027499,62500,Some College,"(1500,2000]",1,3,21,0,Democrat
Non-adopter,New York,600,200,0.144799344,87500,High School or Less,"(0,1000]",1,2,20,0,Independent
Non-adopter,Arizona,88,88,0.184697327,62500,Some College,"(1500,2000]",0,1,80,1,Independent
Non-adopter,Arizona,63,275,0.199905379,17500,High School or Less,"(1500,2000]",1,4,37,0,Independent
Non-adopter,California,300,200,0.18700047,250000,Graduate Degree,"(0,1000]",1,2,43,1,Republican
Non-adopter,New York,175,225,0.143482328,175000,Graduate Degree,"(1500,2000]",0,3,60,0,Republican
Non-adopter,California,63,38,0.163724796,175000,Graduate Degree,"(1500,2000]",1,2,55,0,Independent
Non-adopter,California,125,125,0.17014208,37500,Some College,"(2000,3000]",0,2,46,0,Independent
Non-adopter,California,88,63,0.171184243,125000,Some College,"(1500,2000]",0,4,52,0,Independent
Non-adopter,New York,175,175,0.134536466,62500,High School or Less,"(1000,1500]",0,2,35,0,Independent
Non-adopter,Arizona,88,225,0.184697327,62500,Graduate Degree,"(1500,2000]",0,2,72,1,Independent
Non-adopter,New Jersey,125,88,0.139572557,87500,Graduate Degree,"(2000,3000]",0,1,72,1,Independent
Non-adopter,New Jersey,275,275,0.1418903,62500,Some College,"(1500,2000]",0,2,61,1,Republican
Non-adopter,New York,200,225,0.137866209,125000,Some College,"(2000,3000]",0,3,56,0,Democrat
Non-adopter,Arizona,88,125,0.200647018,62500,Some College,"(2000,3000]",0,3,54,0,Independent
Non-adopter,Arizona,125,225,0.199905379,175000,Graduate Degree,"(2000,3000]",1,2,38,0,Democrat
Non-adopter,California,125,125,0.182273476,37500,Some College,"(2000,3000]",0,3,61,0,Democrat
Non-adopter,New Jersey,225,63,0.137376053,87500,Graduate Degree,"(2000,3000]",0,2,67,1,Democrat
Non-adopter,Arizona,88,225,0.184697327,125000,Bachelor Degree,"(2000,3000]",0,2,56,0,Independent
Non-adopter,Arizona,125,225,0.199905379,125000,Some College,"(2000,3000]",0,2,59,0,Independent
Non-adopter,Arizona,88,275,0.184697327,125000,Some College,"(2000,3000]",0,3,51,0,Independent
Non-adopter,New Jersey,88,175,0.144751801,175000,Some College,"(1500,2000]",1,2,37,0,Republican
Non-adopter,New Jersey,125,88,0.140733312,37500,High School or Less,"(1500,2000]",0,2,63,1,Democrat
Non-adopter,New Jersey,88,125,0.140733312,250000,Graduate Degree,"(2000,3000]",0,2,47,0,Independent
Non-adopter,New York,45,65,0.13648607,62500,Some College,"(0,1000]",1,2,31,0,Democrat
Non-adopter,New Jersey,175,250,0.141837344,250000,Graduate Degree,"(3000,4000]",0,4,59,0,Democrat
Non-adopter,California,125,175,0.171184243,87500,High School or Less,"(2000,3000]",1,2,30,0,Republican
Non-adopter,New Jersey,300,300,0.140733312,62500,Some College,"(1000,1500]",0,2,55,0,Democrat
Non-adopter,New York,63,63,0.126858165,62500,Some College,"(0,1000]",1,2,33,0,Independent
Non-adopter,Arizona,88,175,0.184697327,62500,High School or Less,"(1000,1500]",0,2,34,0,Independent
Non-adopter,Arizona,125,275,0.184697327,37500,High School or Less,"(1000,1500]",0,4,24,0,Republican
Non-adopter,New York,125,225,0.144799344,62500,Some College,"(2000,3000]",0,3,55,0,Independent
Non-adopter,New York,175,175,0.144799344,62500,High School or Less,"(1000,1500]",0,2,70,1,Republican
Non-adopter,Arizona,120,310,0.184697327,62500,Some College,"(1000,1500]",0,2,63,1,Democrat
Non-adopter,New York,175,175,0.143482328,125000,Some College,"(2000,3000]",0,3,72,1,Independent
Non-adopter,Arizona,38,38,0.201207263,87500,Graduate Degree,"(1000,1500]",0,1,56,1,Independent
Non-adopter,Arizona,63,175,0.198840528,37500,Some College,"(1500,2000]",0,1,63,0,Independent
Non-adopter,California,175,88,0.19017926,87500,High School or Less,"(1000,1500]",1,3,37,0,Democrat
Non-adopter,California,225,225,0.174354629,62500,High School or Less,"(3000,4000]",1,2,39,0,Democrat
Non-adopter,New York,390,225,0.132581266,62500,Bachelor Degree,"(1000,1500]",0,1,30,0,Democrat
Non-adopter,California,95,110,0.18700047,17500,High School or Less,"(1000,1500]",0,1,62,1,Republican
Non-adopter,Arizona,75,230,0.184697327,87500,Some College,"(1500,2000]",0,2,69,1,Independent
Non-adopter,New York,175,175,0.136426073,62500,Some College,"(1000,1500]",0,3,52,0,Democrat
Non-adopter,California,125,450,0.185312698,125000,Bachelor Degree,"(1000,1500]",0,2,62,1,Democrat
Non-adopter,New Jersey,125,325,0.141837344,62500,Bachelor Degree,"(2000,3000]",0,2,59,1,Independent
Non-adopter,Arizona,18,88,0.191768928,62500,Graduate Degree,"(1500,2000]",0,2,49,0,Republican
Non-adopter,New Jersey,300,250,0.144911203,62500,Some College,"(2000,3000]",0,3,31,0,Democrat
Non-adopter,New York,450,450,0.141615421,175000,High School or Less,"(2000,3000]",0,3,62,1,Republican
Non-adopter,California,63,125,0.169027499,125000,Some College,"(1500,2000]",0,2,28,0,Independent
Non-adopter,Arizona,88,275,0.184697327,37500,Some College,"(1500,2000]",1,2,26,0,Democrat
Non-adopter,New Jersey,125,175,0.143531422,37500,Some College,"(1500,2000]",0,2,36,0,Independent
Non-adopter,Arizona,175,225,0.184697327,62500,Some College,"(1500,2000]",0,1,62,1,Republican
Non-adopter,New Jersey,225,275,0.140733312,125000,Graduate Degree,"(2000,3000]",1,4,59,0,Independent
Non-adopter,New Jersey,175,63,0.141406168,37500,Graduate Degree,"(1000,1500]",0,1,28,0,Democrat
Non-adopter,New York,140,190,0.13648607,250000,Graduate Degree,"(0,1000]",1,2,38,0,Democrat
Non-adopter,New York,125,88,0.134287538,87500,Some College,"(1500,2000]",0,4,53,0,Democrat
Non-adopter,New York,225,225,0.144799344,175000,High School or Less,"(1000,1500]",0,4,66,1,Democrat
Non-adopter,Arizona,160,450,0.184697327,250000,Graduate Degree,"(2000,3000]",1,2,47,0,Democrat
Non-adopter,California,100,90,0.182273476,87500,Graduate Degree,"(2000,3000]",1,2,30,0,Democrat
Non-adopter,Arizona,88,38,0.199905379,87500,Graduate Degree,"(1500,2000]",0,1,49,0,Democrat
Non-adopter,California,88,325,0.170682681,87500,Bachelor Degree,"(1500,2000]",0,3,40,0,Independent
Non-adopter,Arizona,125,175,0.184697327,125000,Some College,"(3000,4000]",1,2,40,0,Independent
Non-adopter,Arizona,63,175,0.192330297,62500,Some College,"(1000,1500]",1,2,37,0,Independent
Non-adopter,Arizona,125,125,0.184697327,37500,Some College,"(1000,1500]",0,1,59,0,Republican
Non-adopter,Arizona,60,130,0.184697327,125000,Graduate Degree,"(2000,3000]",0,2,59,0,Independent
Non-adopter,California,175,18,0.175098528,62500,High School or Less,"(1000,1500]",0,2,54,0,Republican
Non-adopter,New Jersey,150,150,0.141837344,125000,Bachelor Degree,"(1500,2000]",1,2,40,0,Independent
Non-adopter,New Jersey,225,275,0.141837344,125000,Some College,"(2000,3000]",0,2,63,1,Republican
Non-adopter,New York,250,200,0.13648607,175000,Bachelor Degree,"(2000,3000]",1,2,35,0,Republican
Non-adopter,California,63,88,0.185442682,87500,Some College,"(1500,2000]",0,2,57,0,Independent
Non-adopter,California,125,63,0.169027499,125000,Some College,"(1500,2000]",0,3,48,0,Independent
Non-adopter,New Jersey,125,175,0.144911203,87500,Some College,"(1500,2000]",0,4,61,0,Republican
Non-adopter,New York,88,63,0.131611205,125000,Graduate Degree,"(2000,3000]",0,1,64,1,Democrat
Non-adopter,Arizona,200,500,0.184697327,125000,Graduate Degree,"(3000,4000]",0,2,74,1,Republican
Non-adopter,California,275,250,0.171106164,125000,Some College,"(2000,3000]",1,3,53,0,Democrat
Non-adopter,New York,125,225,0.130019787,87500,Some College,"(1500,2000]",0,2,64,1,Independent
Non-adopter,Arizona,75,80,0.192958857,17500,Graduate Degree,"(1000,1500]",0,2,53,0,Democrat
Non-adopter,Arizona,88,175,0.1988405,37500,Some College,"(1500,2000]",0,2,22,0,Republican
